iter	MAPE	RMSE	R2	MAE
1666	0.2081358773	284563.2457	0.9854011228	154420.0172
1667	0.2081088266	284515.437	0.9854060279	154406.5621
1668	0.2080789119	284401.1844	0.9854177465	154343.1146
1669	0.2080823647	284300.4543	0.9854280742	154317.9313
1670	0.2080774186	284208.8076	0.9854374675	154307.4331
1671	0.207985685	284092.8975	0.9854493433	154221.7767
1672	0.2079708277	284000.4079	0.985458816	154195.2214
1673	0.2078611224	283959.6719	0.9854629872	154165.8175
1674	0.2078631957	283870.5059	0.9854721152	154139.8195
1675	0.2078548524	283713.4813	0.9854881832	154115.0816
1676	0.207867539	283622.7137	0.9854974671	154106.1848
1677	0.2078719117	283547.3819	0.98550517	154072.4734
1678	0.2078541868	283450.5872	0.9855150645	154060.8999
1679	0.2078081774	283360.7488	0.9855242449	154042.5686
1680	0.2078168683	283257.291	0.9855348135	154019.7758
1681	0.2077386018	283207.4274	0.9855399059	153996.4015
1682	0.2077068404	283119.4665	0.9855488867	153976.5575
1683	0.2077283674	283037.6696	0.9855572357	153950.9408
1684	0.2076927202	282845.2041	0.9855768712	153871.1949
1685	0.2076720467	282774.1515	0.9855841167	153857.5124
1686	0.2076711764	282767.0574	0.98558484	153854.007
1687	0.20767785	282755.6249	0.9855860056	153848.9858
1688	0.2076878558	282712.6032	0.9855903915	153839.8132
1689	0.2076709165	282640.5858	0.9855977319	153819.6003
1690	0.2076707024	282637.6021	0.985598036	153818.6521
1691	0.2076721799	282628.917	0.985598921	153813.8468
1692	0.2075916983	282574.7559	0.98560444	153792.0424
1693	0.2074938135	282474.3785	0.9856146654	153728.8609
1694	0.2074036438	282420.511	0.9856201515	153703.453
1695	0.2073148749	282308.3167	0.9856315743	153670.873
1696	0.2072557075	282235.6636	0.9856389688	153616.4194
1697	0.2070297322	282154.4772	0.9856472297	153570.7225
1698	0.207004383	282125.567	0.9856501708	153565.5914
1699	0.2070005458	282118.5435	0.9856508853	153563.4026
1700	0.2070139922	281995.1599	0.9856634336	153530.651
1701	0.2069873445	281896.4646	0.9856734671	153481.5409
1702	0.2069687053	281827.1296	0.9856805137	153468.1181
1703	0.2069730555	281719.0691	0.9856914926	153436.2237
1704	0.2068996393	281554.3413	0.9857082208	153362.8512
1705	0.2068708382	281514.8526	0.9857122294	153347.8465
1706	0.2068186039	281426.1923	0.9857212276	153301.6055
1707	0.2067436844	281350.1004	0.9857289479	153257.9407
1708	0.2067478898	281333.5692	0.9857306249	153248.0239
1709	0.2067570534	281266.5409	0.9857374235	153236.1197
1710	0.2067181051	281218.5019	0.985742295	153192.0486
1711	0.206635288	281122.9816	0.9857519791	153088.2179
1712	0.20662254	281087.6547	0.9857555598	153065.3295
1713	0.2066297628	280980.9901	0.9857663684	153044.8941
1714	0.2065800591	280933.6822	0.985771161	153021.3059
1715	0.2065011285	280844.5887	0.9857801844	152976.7375
1716	0.2065047318	280776.3569	0.9857870931	152962.8703
1717	0.2064532259	280716.3488	0.9857931676	152939.6944
1718	0.2064475019	280571.4721	0.9858078281	152919.5139
1719	0.2064399473	280505.2938	0.9858145223	152904.5932
1720	0.2064089489	280330.9427	0.9858321511	152830.7927
1721	0.2063312616	280263.9507	0.9858389218	152777.8051
1722	0.2062640249	280112.7354	0.9858541988	152710.7392
1723	0.206257371	280051.5204	0.9858603808	152681.4301
1724	0.2062623131	279989.9423	0.9858665982	152669.7266
1725	0.2062603889	279842.8967	0.9858814395	152648.5591
1726	0.2060493953	279778.7618	0.9858879102	152590.6477
1727	0.2060421453	279716.3963	0.985894201	152576.5229
1728	0.2060464052	279617.092	0.9859042148	152560.826
1729	0.2059805012	279477.3607	0.9859182993	152504.1432
1730	0.2059842141	279415.412	0.9859245413	152491.171
1731	0.2059767471	279355.0228	0.9859306248	152476.7963
1732	0.2059010201	279266.4558	0.9859395445	152419.3629
1733	0.2057627215	279194.2337	0.985946816	152379.374
1734	0.2057645379	279133.2152	0.9859529581	152363.8572
1735	0.205759332	279075.3803	0.9859587784	152350.2256
1736	0.2055286168	279007.8424	0.9859655737	152305.6726
1737	0.2055304423	278920.4724	0.985974362	152277.8773
1738	0.2054771659	278908.3371	0.9859755824	152271.7567
1739	0.2054278163	278790.3062	0.9859874498	152217.0659
1740	0.2054051435	278757.2014	0.9859907775	152207.9539
1741	0.2053800055	278720.8001	0.985994436	152188.4804
1742	0.2053750664	278713.8613	0.9859951333	152185.953
1743	0.2053521109	278674.826	0.985999056	152167.4779
1744	0.2053178137	278591.7297	0.9860074044	152124.1257
1745	0.205262365	278514.4707	0.9860151642	152095.8633
1746	0.2052415176	278452.5578	0.9860213811	152071.0455
1747	0.2052222757	278393.0955	0.9860273506	152047.5612
1748	0.2052222794	278362.4923	0.9860304224	152036.6083
1749	0.2050624914	278257.5799	0.9860409504	152004.3604
1750	0.205067675	278199.529	0.9860467742	151992.526
1751	0.204993712	278122.2201	0.986054528	151950.2699
1752	0.205000577	278040.0301	0.9860627691	151918.7133
1753	0.2050060007	277985.5004	0.9860682353	151908.288
1754	0.2050253802	277883.9854	0.9860784087	151852.3772
1755	0.2049248523	277792.9608	0.9860875276	151796.4955
1756	0.2049020648	277719.669	0.9860948678	151750.7303
1757	0.2048402459	277650.135	0.98610183	151711.9117
1758	0.2048148237	277613.7197	0.9861054754	151697.7509
1759	0.2047884484	277561.6843	0.9861106836	151677.3676
1760	0.2047899075	277556.6462	0.9861111878	151676.635
1761	0.2047470186	277434.3377	0.9861234256	151623.1739
1762	0.2046578928	277339.2248	0.9861329386	151575.4242
1763	0.2046626503	277285.045	0.9861383561	151564.7626
1764	0.2046665628	277267.0543	0.9861401548	151555.5875
1765	0.2046379846	277230.0287	0.9861438562	151546.2944
1766	0.2046416268	277091.0718	0.986157743	151508.884
1767	0.2045926032	277009.927	0.9861658491	151468.0215
1768	0.2045216936	276982.642	0.9861685743	151449.9607
1769	0.204384688	276908.3518	0.9861759928	151398.7856
1770	0.2043826171	276755.0111	0.9861912989	151344.1041
1771	0.2042444469	276665.7114	0.9862002087	151304.8857
1772	0.2042224948	276587.7995	0.9862079799	151272.6789
1773	0.2041891004	276513.8156	0.9862153573	151233.6324
1774	0.2041343598	276424.7064	0.9862242404	151215.006
1775	0.2041214993	276405.2191	0.9862261826	151202.4921
1776	0.2041005852	276369.9302	0.9862296994	151185.2849
1777	0.2040217035	276326.7184	0.9862340052	151162.7765
1778	0.203961794	276279.1575	0.9862387435	151152.8209
1779	0.2038688527	276183.7963	0.9862482416	151064.8447
1780	0.2038703392	276125.9276	0.9862540038	151045.0666
1781	0.2037664804	276022.2257	0.9862643268	150968.348
1782	0.2037708707	275970.9823	0.9862694264	150942.3984
1783	0.2037459009	275921.4058	0.9862743592	150922.8161
1784	0.2037492167	275842.3251	0.9862822257	150901.0458
1785	0.2037497996	275796.589	0.9862867743	150877.2233
1786	0.2036894356	275673.5005	0.986299012	150861.2555
1787	0.2036900369	275668.8774	0.9862994716	150860.5853
1788	0.2036237471	275589.3214	0.9863073782	150807.3223
1789	0.2035744199	275543.1535	0.9863119655	150789.8402
1790	0.2035959533	275458.1448	0.9863204101	150759.9781
1791	0.2035925164	275351.6915	0.9863309812	150720.7064
1792	0.2035419797	275307.3371	0.9863353846	150703.3955
1793	0.2034718171	275254.2376	0.9863406551	150670.3747
1794	0.2034684469	275121.1866	0.9863538571	150623.5726
1795	0.2033973897	275048.5627	0.9863610605	150597.0674
1796	0.203321653	274949.1265	0.9863709203	150530.7707
1797	0.2033212982	274881.7551	0.9863775986	150507.1754
1798	0.2032799831	274787.8066	0.9863869087	150455.7147
1799	0.2031858864	274753.7211	0.9863902857	150431.4925
1800	0.203179068	274747.2882	0.986390923	150427.3613
1801	0.2031452275	274671.5148	0.9863984285	150389.9793
1802	0.2031034104	274612.9041	0.9864042326	150333.8556
1803	0.2030795812	274580.2841	0.9864074624	150320.7947
1804	0.2030540269	274519.7839	0.9864134516	150304.8924
1805	0.2030302769	274426.7468	0.9864226593	150281.2434
1806	0.2030260502	274367.7765	0.9864284938	150263.6193
1807	0.2029840251	274273.4799	0.9864378209	150238.2349
1808	0.202901833	274237.4324	0.9864413856	150216.5358
1809	0.2028567496	274195.3434	0.9864455471	150203.939
1810	0.2028232558	274106.189	0.9864543601	150153.8707
1811	0.2027938045	274029.0984	0.9864619783	150139.4613
1812	0.2027351167	273948.9963	0.9864698918	150090.2848
1813	0.2026995366	273887.2582	0.9864759895	150056.5739
1814	0.2027001615	273882.9697	0.986476413	150055.9352
1815	0.2026187461	273790.2339	0.9864855695	149995.6922
1816	0.2026100305	273668.0492	0.986497629	149966.2711
1817	0.2025121119	273547.9511	0.9865094774	149857.6276
1818	0.2025172468	273458.3923	0.9865183094	149843.1392
1819	0.2025282866	273407.6781	0.9865233095	149833.7945
1820	0.2025275811	273267.2056	0.9865371541	149811.7105
1821	0.2025062041	273178.5149	0.9865458916	149767.9417
1822	0.2024825127	273129.9257	0.9865506772	149756.5213
1823	0.2024747642	273047.6259	0.9865587811	149724.771
1824	0.2024808502	272972.9656	0.9865661307	149704.2943
1825	0.202491425	272925.0188	0.9865708495	149695.2408
1826	0.2024205426	272863.9199	0.9865768615	149648.2643
1827	0.2023876646	272748.8936	0.9865881762	149605.6041
1828	0.2023730219	272705.7486	0.986592419	149587.9301
1829	0.2022928959	272620.6791	0.9866007826	149533.9298
1830	0.2022847509	272580.6749	0.9866047147	149523.2808
1831	0.2021838207	272510.1001	0.9866116502	149483.2474
1832	0.202194467	272464.4135	0.986616139	149474.6971
1833	0.2020943065	272403.5131	0.9866221214	149449.8894
1834	0.2020502889	272341.2416	0.9866282371	149425.8502
1835	0.2020533318	272333.2826	0.9866290186	149421.7365
1836	0.2019899522	272230.4497	0.9866391144	149365.0954
1837	0.2019899696	272148.2478	0.9866471821	149331.6096
1838	0.2019944398	272113.3983	0.9866506016	149313.401
1839	0.2019271503	272073.8478	0.9866544819	149293.3944
1840	0.201903103	271971.4384	0.9866645266	149257.511
1841	0.2018769424	271941.9331	0.9866674198	149235.8749
1842	0.2018201887	271871.8703	0.9866742889	149213.1737
1843	0.2017812292	271802.7723	0.9866810617	149188.7296
1844	0.2017684837	271743.3911	0.9866868807	149178.0713
1845	0.2016971888	271654.0018	0.9866956379	149119.2433
1846	0.2016856241	271600.4507	0.9867008827	149099.8578
1847	0.2016407646	271559.0497	0.9867049369	149083.5004
1848	0.2016233161	271447.9994	0.9867158083	149061.7995
1849	0.2015954905	271380.8064	0.9867223841	149036.0485
1850	0.2015993205	271373.3745	0.9867231114	149032.2506
1851	0.2015643117	271294.4429	0.9867308337	149007.8044
1852	0.2014579333	271234.0128	0.9867367443	148952.6493
1853	0.2014601061	271182.1636	0.9867418147	148928.2989
1854	0.2014120594	271049.6142	0.9867547723	148855.5165
1855	0.2013856809	270979.7981	0.9867615947	148828.641
1856	0.2013591332	270963.6192	0.9867631755	148824.9825
1857	0.2013202188	270878.2498	0.9867715149	148801.3605
1858	0.2013335505	270800.0635	0.9867791503	148763.2339
1859	0.2013085114	270744.335	0.9867845913	148748.1293
1860	0.2012967733	270684.9941	0.9867903837	148718.0177
1861	0.2011881287	270615.0686	0.9867972076	148652.8805
1862	0.2011454779	270546.5052	0.9868038969	148627.9791
1863	0.2011210715	270443.997	0.9868138948	148607.1735
1864	0.2010839093	270402.4042	0.9868179504	148590.0792
1865	0.2010764916	270397.1301	0.9868184647	148587.5735
1866	0.2010799929	270313.494	0.9868266177	148550.7524
1867	0.2010275194	270227.5812	0.9868349901	148510.2111
1868	0.2009976085	270118.6511	0.9868456017	148470.2173
1869	0.2009902669	270062.5388	0.9868510663	148459.9459
1870	0.2009817832	269987.6746	0.9868583554	148441.2516
1871	0.2009082824	269927.6555	0.9868641976	148422.3328
1872	0.2008806841	269874.6367	0.9868693573	148389.2375
1873	0.2008511362	269760.9418	0.9868804185	148324.5012
1874	0.2008462754	269663.5141	0.9868898934	148305.5141
1875	0.2008183643	269620.7026	0.9868940558	148289.77
1876	0.2008456445	269541.9068	0.986901715	148259.5768
1877	0.2008209357	269415.2852	0.9869140184	148230.2352
1878	0.2008218004	269303.5486	0.9869248706	148191.4819
1879	0.2008234346	269220.4705	0.9869329365	148174.6663
1880	0.2008392443	269149.3919	0.9869398355	148157.9825
1881	0.2008223393	269044.2965	0.9869500327	148137.5274
1882	0.2007937568	268912.6741	0.9869627983	148088.8086
1883	0.2007679038	268867.9454	0.9869671349	148071.4855
1884	0.2006910604	268803.7605	0.9869733567	148017.0423
1885	0.2006801117	268750.9426	0.9869784754	147977.3579
1886	0.2006151458	268679.9922	0.9869853499	147951.1733
1887	0.2005882265	268595.6458	0.98699352	147922.3037
1888	0.2005716	268568.6626	0.9869961331	147915.7573
1889	0.2004979535	268510.8208	0.9870017338	147897.733
1890	0.2005198039	268431.3565	0.9870094262	147871.6062
1891	0.2004926671	268328.0036	0.9870194277	147833.4704
1892	0.2004656891	268284.3477	0.9870236511	147813.2909
1893	0.2004298931	268187.1279	0.987033054	147769.5527
1894	0.2004057638	268094.416	0.9870420178	147726.9943
1895	0.2003205334	268037.4669	0.9870475223	147652.7974
1896	0.2003160338	267945.3035	0.9870564281	147634.9271
1897	0.2003179917	267939.4017	0.9870569983	147633.2123
1898	0.2003451022	267886.4893	0.9870621097	147612.1411
1899	0.2003481645	267808.8478	0.9870696082	147578.2789
1900	0.2003206138	267750.3033	0.9870752609	147552.6814
1901	0.2002974877	267701.8618	0.9870799372	147535.607
1902	0.2001554988	267610.2435	0.9870887792	147506.5961
1903	0.2001670677	267572.1418	0.9870924554	147498.7642
1904	0.2001554598	267463.5529	0.9871029299	147466.8367
1905	0.2001096883	267453.7138	0.9871038787	147461.4199
1906	0.2000891742	267407.9554	0.9871082911	147445.1319
1907	0.2000744211	267289.454	0.9871197145	147391.3779
1908	0.1999455113	267198.8452	0.9871284456	147363.2958
1909	0.1999213831	267156.0834	0.9871325651	147347.3666
1910	0.1998857924	267062.3818	0.9871415897	147297.6017
1911	0.1998370296	266994.7438	0.9871481021	147272.9495
1912	0.1998428085	266939.7856	0.9871533924	147253.0583
1913	0.1998435227	266866.8139	0.9871604151	147220.6176
1914	0.1997714834	266802.8524	0.987166569	147180.3798
1915	0.1997166891	266762.3426	0.9871704658	147166.072
1916	0.199620271	266691.5748	0.9871772719	147118.7453
1917	0.1995983932	266611.5083	0.98718497	147091.2877
1918	0.1995713968	266530.8209	0.9871927255	147039.5833
1919	0.19954613	266433.7109	0.9872020565	147018.1099
1920	0.1995093027	266368.7587	0.9872082956	146995.3418
1921	0.1994455342	266276.0101	0.987217202	146972.499
1922	0.1993502359	266198.5062	0.9872246422	146906.7601
1923	0.1993534136	266124.9662	0.9872316999	146882.5035
1924	0.1993305313	266086.7364	0.9872353681	146862.9122
1925	0.1992333471	265998.5344	0.9872438291	146780.428
1926	0.1991916748	265907.3	0.987252578	146745.6584
1927	0.1991657521	265850.1744	0.9872580545	146722.8731
1928	0.1991744923	265783.2537	0.9872644686	146705.4548
1929	0.1991625343	265739.0366	0.9872687058	146672.5156
1930	0.1991134148	265684.7305	0.9872739087	146658.7921
1931	0.1991221303	265594.9166	0.9872825113	146646.9445
1932	0.1990420309	265529.6435	0.9872887615	146605.7521
1933	0.1989606699	265467.9356	0.9872946689	146569.7071
1934	0.1989611631	265387.4288	0.9873023738	146538.935
1935	0.1989268297	265325.042	0.987308343	146517.5235
1936	0.1987850393	265266.78	0.9873139163	146468.228
1937	0.1987326313	265180.4462	0.9873221725	146420.0465
1938	0.1987263135	265082.7363	0.9873315135	146398.0175
1939	0.198672619	265044.5439	0.9873351637	146384.704
1940	0.1986501938	265007.3758	0.9873387155	146355.5703
1941	0.1986052518	264945.1211	0.9873446635	146335.2879
1942	0.1986230234	264854.8416	0.9873532866	146321.137
1943	0.1985989812	264773.4764	0.9873610558	146301.9862
1944	0.1985808245	264686.647	0.987369344	146259.995
1945	0.1985408622	264616.8141	0.9873760079	146237.9066
1946	0.1985408929	264614.6531	0.9873762141	146236.9416
1947	0.1985335209	264533.8503	0.9873839225	146222.0184
1948	0.1984996087	264483.265	0.987388747	146203.0364
1949	0.1984798056	264409.3715	0.9873957929	146169.9641
1950	0.1984463952	264341.8197	0.9874022324	146157.3331
1951	0.198430907	264226.9163	0.9874131819	146126.3076
1952	0.1984470311	264158.1093	0.9874197365	146094.6804
1953	0.1982669796	264107.371	0.9874245688	146051.7975
1954	0.198244789	264037.7164	0.9874312011	146038.4528
1955	0.1982227983	263979.4988	0.987436743	146022.6643
1956	0.1982081364	263896.0936	0.9874446806	145983.8039
1957	0.198219022	263853.7601	0.9874487084	145976.8451
1958	0.1981751884	263818.7577	0.9874520383	145967.9989
1959	0.1981554883	263748.0222	0.9874587661	145947.0339
1960	0.1980809922	263712.6629	0.9874621286	145917.7293
1961	0.198085279	263672.8006	0.9874659187	145910.4299
1962	0.19807934	263636.8585	0.9874693356	145900.7987
1963	0.1980332981	263575.0715	0.9874752084	145877.7737
1964	0.1979891656	263516.4717	0.987480777	145855.8615
1965	0.1980074416	263452.3562	0.9874868683	145833.0771
1966	0.197983573	263342.8397	0.9874972695	145783.4423
1967	0.1979239526	263264.3357	0.9875047226	145767.6626
1968	0.1979253826	263216.5767	0.9875092558	145739.2154
1969	0.1979208143	263157.4477	0.987514867	145709.3376
1970	0.1978617092	263147.72	0.98751579	145702.4238
1971	0.1978609311	263074.505	0.9875227359	145681.336
1972	0.1978407588	263031.027	0.9875268598	145673.51
1973	0.1978407315	263029.5366	0.9875270011	145672.9519
1974	0.1978411932	263028.0707	0.9875271402	145672.3806
1975	0.1978113673	262942.4539	0.9875352588	145610.2903
1976	0.1977205651	262879.0282	0.9875412714	145551.8457
1977	0.197698182	262775.1927	0.9875511117	145505.2694
1978	0.1976458706	262736.8132	0.9875547479	145470.3819
1979	0.1976078786	262652.9226	0.987562694	145438.1285
1980	0.1976190712	262561.5294	0.987571348	145410.2026
1981	0.1975967735	262505.616	0.9875766408	145389.4626
1982	0.1975523413	262455.4685	0.987581387	145376.4555
1983	0.1975413789	262380.9702	0.987588436	145346.8293
1984	0.1975635785	262315.5539	0.9875946241	145328.2187
1985	0.1975577258	262266.1567	0.9875992958	145316.7276
1986	0.1974625817	262178.0434	0.9876076269	145250.8911
1987	0.1974658855	262111.4328	0.9876139231	145223.0466
1988	0.197469805	262039.3721	0.9876207326	145207.8722
1989	0.1974380959	261977.7174	0.9876265573	145182.1304
1990	0.1974096204	261905.7942	0.9876333504	145159.3641
1991	0.1973899586	261877.1522	0.9876360551	145147.4484
1992	0.1973405824	261831.1664	0.9876403969	145130.9573
1993	0.1973273174	261736.1051	0.9876493699	145112.6139
1994	0.1972856919	261683.0211	0.9876543792	145092.6717
1995	0.1972836657	261657.2771	0.9876568082	145085.7654
1996	0.1972734596	261590.5081	0.9876631068	145073.0558
1997	0.1972756856	261503.3405	0.9876713273	145043.7825
1998	0.197262016	261429.0881	0.9876783276	145008.8215
1999	0.1972732952	261404.502	0.9876806451	145002.0612
2000	0.1972432489	261310.1459	0.987689537	144972.4747
2001	0.1972170157	261230.3076	0.9876970583	144915.1688
2002	0.1971521407	261157.978	0.9877038702	144864.8552
